file_path,audio_group,filename,sentence_id,variant,mfcc_mean_0,mfcc_mean_1,mfcc_mean_2,mfcc_mean_3,mfcc_mean_4,mfcc_mean_5,mfcc_mean_6,mfcc_mean_7,mfcc_mean_8,mfcc_mean_9,mfcc_mean_10,mfcc_mean_11,mfcc_mean_12,f0_mean,f0_std,voiced_ratio,jitter,shimmer,hnr,zcr_mean,zcr_std,rms_mean,rms_std
data\raw\data_store\audio154\arctic_a0154(4).wav,audio154,arctic_a0154(4).wav,0154,4,-214.944138,71.440941,-13.904248,41.860096,-16.374111,-10.636238,-23.957432,-7.973218,-8.112337,-10.973148,-5.94547,-5.230362,-2.483131,225.266,33.499,0.9875,0.02859,0.39459,2.245,0.159507,0.138583,0.104516,0.045648
data\raw\data_store\audio154\arctic_a0154(5).wav,audio154,arctic_a0154(5).wav,0154,5,-225.131027,56.53775,-15.256576,38.572807,-8.243231,2.758863,-3.442243,-16.549187,-6.143011,-10.369167,-14.973247,-0.137056,-12.923923,187.315,30.906,0.8495,0.03416,0.37355,-5.804,0.171058,0.166732,0.097713,0.060069
data\raw\data_store\audio154\arctic_a0154(6).wav,audio154,arctic_a0154(6).wav,0154,6,-223.36969,75.224922,-8.001467,39.153267,-17.577625,-3.896649,-16.317287,-7.131512,-18.665108,-13.266507,-11.555114,-8.338573,-3.409572,220.07,26.015,0.9115,0.03512,0.32336,0.934,0.114312,0.140964,0.153103,0.089146
data\raw\data_store\audio154\arctic_a0154(7).wav,audio154,arctic_a0154(7).wav,0154,7,-200.612885,86.60273,-6.437539,22.696831,-13.910609,-3.310198,-16.573097,4.521286,-12.057984,0.108658,-20.946991,5.987923,-16.211628,182.142,17.737,0.9655,0.03086,0.33905,1.616,0.163068,0.172514,0.126994,0.047245
data\raw\data_store\audio154\arctic_a0154.wav,audio154,arctic_a0154.wav,0154,0,-237.096176,73.821701,2.250635,35.511047,-15.43118,1.700888,-5.788661,-3.155935,-9.682471,-9.932231,-5.341736,-3.624717,-9.171061,192.752,28.382,0.9796,0.02878,0.32318,4.933,0.138002,0.173567,0.132054,0.061501
data\raw\data_store\audio155\arctic_a0155(1).wav,audio155,arctic_a0155(1).wav,0155,1,-230.670364,76.579849,-20.07103,28.859573,-32.271969,7.81546,-19.187794,4.226729,-17.647945,-0.90502,-14.815918,-8.57527,-7.944635,261.841,46.317,0.875,0.04381,0.46019,-2.306,0.108008,0.053393,0.114235,0.057732
data\raw\data_store\audio155\arctic_a0155(3).wav,audio155,arctic_a0155(3).wav,0155,3,-209.64946,106.047775,19.880497,28.12454,-18.974483,2.815662,-14.233369,-11.385909,-11.688626,-4.541984,-3.896904,-9.27126,-2.623637,217.712,22.13,1.0,0.02157,0.46188,2.06,0.077927,0.05172,0.136586,0.049287
data\raw\data_store\audio155\arctic_a0155(4).wav,audio155,arctic_a0155(4).wav,0155,4,-219.089188,99.53936,-11.017453,27.342237,-27.209143,2.448157,-17.549829,-14.981347,-10.503505,-10.220123,-11.388105,-5.880573,-6.475878,260.863,28.965,0.8696,0.01487,0.38618,-0.235,0.092297,0.077592,0.15071,0.06413
data\raw\data_store\audio155\arctic_a0155(5).wav,audio155,arctic_a0155(5).wav,0155,5,-244.179672,79.786476,-15.417564,25.306479,-30.972158,3.320584,-1.605607,-28.62966,-5.728659,-14.5344,-9.995808,-5.560761,-17.464344,222.679,27.523,0.902,0.02743,0.48663,-2.909,0.1015,0.052106,0.092673,0.044086
data\raw\data_store\audio155\arctic_a0155(6).wav,audio155,arctic_a0155(6).wav,0155,6,-241.360657,93.742668,-11.921255,29.631569,-17.610456,3.585948,-16.135324,-16.728125,-15.204247,-12.000852,-10.586096,-9.875852,-7.717034,250.55,37.849,0.9153,0.04494,0.38519,-2.715,0.071662,0.03552,0.189109,0.095404
data\raw\data_store\audio155\arctic_a0155(7).wav,audio155,arctic_a0155(7).wav,0155,7,-236.521362,96.5606,-1.955313,17.435274,-17.799578,11.363276,-18.130373,-6.245589,-12.484225,3.457921,-17.839979,2.345468,-14.792282,186.854,15.139,0.9583,0.01988,0.37828,2.691,0.106523,0.077003,0.112358,0.05568
data\raw\data_store\audio155\arctic_a0155.wav,audio155,arctic_a0155.wav,0155,0,-253.543716,94.845367,0.120182,29.891432,-17.460279,6.593609,0.662198,-9.34655,-2.442307,-8.414104,-6.998017,-4.349067,-12.955177,186.414,18.729,0.9344,0.02191,0.38291,5.227,0.092439,0.075775,0.138349,0.068803
data\raw\data_store\audio156\arctic_a0156(1).wav,audio156,arctic_a0156(1).wav,0156,1,-208.857788,58.636379,-12.3084,31.36972,-21.08601,0.022111,-15.946534,9.141903,-17.336687,1.823531,-15.955576,-0.603013,-7.183771,211.273,33.762,0.8037,0.03599,0.35754,-6.947,0.191378,0.193046,0.087343,0.046505
data\raw\data_store\audio156\arctic_a0156(3).wav,audio156,arctic_a0156(3).wav,0156,3,-205.451706,89.977928,3.648686,28.566198,-7.779743,-7.745591,-11.339477,-2.635777,-11.908283,-4.991803,-4.584909,-1.258148,-6.593694,209.233,25.002,0.8854,0.02507,0.36332,-3.394,0.117432,0.125382,0.103938,0.047709
data\raw\data_store\audio156\arctic_a0156(4).wav,audio156,arctic_a0156(4).wav,0156,4,-210.273895,92.070778,-15.325152,25.825609,-8.848811,-5.435192,-22.041176,-9.012981,-7.165862,-5.120317,-8.373796,-3.172994,-3.025834,213.17,37.459,0.9024,0.03159,0.37748,-5.421,0.132744,0.104496,0.111236,0.046454
data\raw\data_store\audio156\arctic_a0156(5).wav,audio156,arctic_a0156(5).wav,0156,5,-257.080261,71.546608,-23.093233,33.931831,-12.158065,3.594716,-12.829068,-18.864546,-4.14179,-14.230811,-10.850162,-2.351075,-11.828814,190.822,38.747,0.8152,0.02917,0.38895,-22.49,0.158958,0.145878,0.065558,0.040683
data\raw\data_store\audio156\arctic_a0156(6).wav,audio156,arctic_a0156(6).wav,0156,6,-223.110672,86.114388,-3.060903,22.38656,-19.907337,1.654411,-17.914553,-10.934999,-13.484592,-8.218215,-11.800576,-5.878195,-4.059481,221.825,39.007,0.931,0.04091,0.35775,-2.663,0.103455,0.116347,0.156624,0.09331
data\raw\data_store\audio156\arctic_a0156(7).wav,audio156,arctic_a0156(7).wav,0156,7,-253.215729,88.23645,-6.674071,16.57213,-10.006755,-0.196812,-18.961193,1.22359,-8.121121,1.90575,-16.867189,4.740354,-14.833894,182.538,14.983,0.9333,0.02168,0.33114,-1.824,0.145184,0.135185,0.083215,0.03987
data\raw\data_store\audio156\arctic_a0156.wav,audio156,arctic_a0156.wav,0156,0,-261.282288,78.030243,-2.893283,25.710276,-4.501338,2.664529,-6.102474,-1.335068,-2.374776,-7.977391,-6.591964,2.05026,-10.069102,186.09,18.092,0.9038,0.02067,0.32971,3.912,0.135547,0.158265,0.119416,0.055918
data\raw\data_store\audio157\arctic_a0157(1).wav,audio157,arctic_a0157(1).wav,0157,1,-261.278198,50.023453,-12.327037,35.215046,-24.044828,3.944832,-18.29303,8.61639,-14.6712,-0.473778,-13.507178,-1.740935,-7.215788,219.14,35.9,0.8493,0.04224,0.46269,-4.87,0.150927,0.121684,0.057341,0.037467
data\raw\data_store\audio157\arctic_a0157(3).wav,audio157,arctic_a0157(3).wav,0157,3,-195.721146,79.269089,20.521082,32.107597,-7.47504,-8.635767,-9.635129,-4.161124,-14.522092,-1.602326,-8.444928,1.953257,-7.558371,205.052,22.74,0.8137,0.02482,0.46043,1.531,0.147097,0.177042,0.098989,0.039946
data\raw\data_store\audio157\arctic_a0157(4).wav,audio157,arctic_a0157(4).wav,0157,4,-204.990143,85.995285,-12.738522,31.011169,-8.995704,-6.291126,-22.510281,-8.631541,-9.42154,-4.833137,-5.813455,-1.924783,-4.022329,209.554,25.649,0.9697,0.03439,0.53437,-0.738,0.134128,0.092117,0.092532,0.044875
data\raw\data_store\audio157\arctic_a0157(5).wav,audio157,arctic_a0157(5).wav,0157,5,-239.231293,65.926865,-24.377829,42.376007,-11.791761,-1.726434,-8.787613,-17.32329,-4.636203,-14.738491,-10.814087,-5.189209,-9.989371,188.745,27.525,0.8283,0.035,0.51064,-4.756,0.143318,0.086767,0.067564,0.0437
data\raw\data_store\audio157\arctic_a0157(6).wav,audio157,arctic_a0157(6).wav,0157,6,-213.439987,95.24884,-6.658653,36.670078,-17.890465,-0.023449,-17.594957,-12.732157,-14.528903,-7.678349,-10.120642,-7.26085,-6.506478,221.656,30.917,1.0,0.03964,0.40319,-1.788,0.078286,0.088256,0.150671,0.073833
data\raw\data_store\audio157\arctic_a0157(7).wav,audio157,arctic_a0157(7).wav,0157,7,-197.560562,81.209671,-2.089803,32.956779,-17.489088,-3.354936,-20.665878,2.753684,-9.00088,-0.260972,-15.667565,2.972821,-9.112716,185.392,14.95,0.9167,0.02612,0.49191,0.282,0.144919,0.14834,0.108741,0.049806
data\raw\data_store\audio157\arctic_a0157.wav,audio157,arctic_a0157.wav,0157,0,-215.89325,68.352272,9.079308,35.697479,-13.424232,2.160288,-9.988566,-3.961101,-5.265599,-6.177958,-8.508608,1.463326,-8.006646,184.693,15.405,0.8739,0.02334,0.44869,3.91,0.157592,0.165682,0.132474,0.062932
data\raw\data_store\audio158\arctic_a0158(1).wav,audio158,arctic_a0158(1).wav,0158,1,-243.864914,73.842484,-19.688192,23.059719,-30.224846,2.977699,-35.527737,-0.7957,-19.065475,-2.168961,-16.782322,-7.974267,-6.42724,249.447,49.333,1.0,0.05307,0.50615,-2.552,0.098755,0.059067,0.075128,0.025756
data\raw\data_store\audio158\arctic_a0158(3).wav,audio158,arctic_a0158(3).wav,0158,3,-201.14212,94.826202,17.614096,14.434003,-11.548319,2.243702,-20.551634,-11.238254,-13.017838,0.503798,-8.024308,-6.59939,1.045755,224.175,20.922,0.9143,0.04077,0.57743,3.882,0.064485,0.020716,0.114035,0.04888
data\raw\data_store\audio158\arctic_a0158(4).wav,audio158,arctic_a0158(4).wav,0158,4,-184.774185,89.043701,-20.703049,21.496511,-21.488846,3.054289,-40.838352,-19.001011,-6.701918,-2.984355,-14.771766,-9.322412,2.199045,259.369,31.259,0.963,0.02433,0.5861,0.731,0.115234,0.080895,0.138832,0.050147
data\raw\data_store\audio158\arctic_a0158(5).wav,audio158,arctic_a0158(5).wav,0158,5,-242.555145,71.494797,-15.283838,27.007393,-12.736863,11.440357,-13.09432,-32.344902,3.708116,-9.973703,-10.456379,-3.147423,-7.122347,192.129,10.343,0.9375,0.02818,0.65907,0.57,0.147217,0.133094,0.078993,0.046869
data\raw\data_store\audio158\arctic_a0158(6).wav,audio158,arctic_a0158(6).wav,0158,6,-221.798203,106.769623,-8.407671,26.970604,-6.119388,-6.070203,-22.31978,-11.317525,-12.288327,-8.732317,-12.696931,-4.056174,-6.93131,238.415,30.119,0.9714,0.0501,0.54589,0.511,0.050135,0.017895,0.195531,0.075426
data\raw\data_store\audio158\arctic_a0158(7).wav,audio158,arctic_a0158(7).wav,0158,7,-197.79158,102.677299,4.973635,22.277882,-16.974735,-0.21791,-29.598455,-0.496825,-9.044996,5.182679,-22.649488,10.307119,-10.782981,185.576,9.436,0.9118,0.01818,0.51682,5.453,0.098991,0.078554,0.145545,0.058061
data\raw\data_store\audio158\arctic_a0158.wav,audio158,arctic_a0158.wav,0158,0,-220.236328,80.851234,1.266295,22.322523,-13.516393,5.997548,-18.791124,-6.719906,-9.77029,-2.466944,-8.591374,-3.536888,-6.744989,187.967,18.533,1.0,0.05533,0.43413,6.784,0.105426,0.09462,0.139985,0.065156
data\raw\data_store\audio159\arctic_a0159(1).wav,audio159,arctic_a0159(1).wav,0159,1,-228.149628,61.248306,-21.6157,26.957718,-32.522102,9.09592,-25.190067,7.404983,-18.272552,0.931576,-17.451729,-6.919651,-4.776742,232.631,40.316,0.8984,0.04192,0.35977,-3.563,0.108225,0.086551,0.085095,0.046071
data\raw\data_store\audio159\arctic_a0159(3).wav,audio159,arctic_a0159(3).wav,0159,3,-188.166,95.803574,21.103477,24.923214,-12.482949,-7.547044,-9.840693,-8.348263,-14.299258,-4.425131,-6.3975,-1.223376,-6.465684,200.243,40.019,0.8925,0.03601,0.36749,1.423,0.099231,0.096053,0.126904,0.044531
data\raw\data_store\audio159\arctic_a0159(4).wav,audio159,arctic_a0159(4).wav,0159,4,-225.377258,84.974579,-21.570841,27.543194,-18.472937,-3.261204,-25.272238,-14.826783,-10.075508,-2.598376,-10.719544,-5.121753,-1.695902,234.508,32.866,1.0,0.02224,0.35458,0.761,0.093971,0.079873,0.106201,0.039491
data\raw\data_store\audio159\arctic_a0159(5).wav,audio159,arctic_a0159(5).wav,0159,5,-170.693909,79.654892,-23.850597,34.456764,-16.963951,-4.818059,-3.771908,-29.358515,-7.498975,-15.017868,-14.538796,-6.0774,-11.767829,192.203,30.085,0.9091,0.03217,0.40061,-2.031,0.131743,0.129392,0.128305,0.054247
data\raw\data_store\audio159\arctic_a0159(6).wav,audio159,arctic_a0159(6).wav,0159,6,-224.424911,106.123184,-5.251747,37.756115,-21.658937,-2.344445,-20.072565,-15.158807,-16.248903,-10.225833,-12.697763,-11.603761,-5.486772,217.483,25.737,0.9211,0.0264,0.30498,-0.053,0.046183,0.017715,0.165397,0.071851
data\raw\data_store\audio159\arctic_a0159(7).wav,audio159,arctic_a0159(7).wav,0159,7,-226.413391,96.588913,1.754269,28.041418,-20.659182,-3.554439,-18.909121,-5.175722,-9.725891,3.350167,-21.220778,3.500459,-11.397183,184.152,13.021,0.9545,0.01299,0.31778,1.148,0.080933,0.072519,0.104677,0.037943
data\raw\data_store\audio159\arctic_a0159.wav,audio159,arctic_a0159.wav,0159,0,-232.425003,88.52906,0.377195,37.670158,-24.452583,4.323526,-6.905912,-6.097077,-9.255273,-5.397382,-7.684674,-0.358466,-11.188412,180.803,15.394,0.973,0.01783,0.31085,3.995,0.093549,0.110199,0.124833,0.044204
data\raw\data_store\audio16\arctic_a0016(1).wav,audio16,arctic_a0016(1).wav,0016,1,-250.12883,52.011292,-2.183872,35.370857,-15.687336,3.377086,-19.939913,10.218158,-13.421619,0.618043,-8.905532,-2.612658,0.339071,218.575,32.484,0.872,0.03176,0.40636,-4.844,0.177815,0.15939,0.075773,0.045701
data\raw\data_store\audio16\arctic_a0016(3).wav,audio16,arctic_a0016(3).wav,0016,3,-202.027161,73.299431,13.346821,27.474247,-12.389319,2.814117,-18.241261,-7.874328,-8.304234,-0.949982,-3.548192,-4.954487,-1.529173,227.348,27.355,0.7642,0.02967,0.42131,-1.094,0.145639,0.154956,0.106707,0.048763
data\raw\data_store\audio16\arctic_a0016(4).wav,audio16,arctic_a0016(4).wav,0016,4,-249.027054,69.802055,-8.493526,30.900591,-11.042699,-2.084975,-17.971636,-11.041234,-1.573347,-3.987757,-3.009656,0.464725,-0.624518,233.413,37.374,0.7778,0.03625,0.53536,-4.557,0.159475,0.139278,0.094103,0.06334
data\raw\data_store\audio16\arctic_a0016(5).wav,audio16,arctic_a0016(5).wav,0016,5,-292.372314,61.53286,-11.879317,31.237873,-11.917781,2.870139,-9.605077,-20.611444,-2.561913,-7.03512,-12.851267,0.468076,-8.562938,182.857,17.71,0.4839,0.03218,0.52629,-2.006,0.168799,0.148637,0.04726,0.038982
data\raw\data_store\audio16\arctic_a0016(6).wav,audio16,arctic_a0016(6).wav,0016,6,-271.55835,68.17347,-1.668718,36.256081,-12.019763,-12.474998,-26.912041,-10.940153,-11.859334,-2.417525,-13.397809,-3.061798,-7.128449,229.426,33.218,0.9091,0.04202,0.46471,-4.804,0.142288,0.132581,0.110171,0.076202
data\raw\data_store\audio16\arctic_a0016(7).wav,audio16,arctic_a0016(7).wav,0016,7,-212.237473,79.849411,-5.866633,20.366734,-23.720751,2.602938,-22.216314,-5.640304,-5.882967,-2.941277,-16.643847,4.03785,-15.580791,193.47,22.579,0.8922,0.03411,0.44886,0.541,0.158602,0.138915,0.105672,0.054503
data\raw\data_store\audio16\arctic_a0016.wav,audio16,arctic_a0016.wav,0016,0,-242.974319,89.816566,-0.758993,28.951954,-17.263874,1.229805,-9.035042,-12.388629,-1.661994,-8.029232,-9.629363,1.80905,-9.655414,183.335,19.023,0.9274,0.0376,0.39469,2.051,0.1592,0.170521,0.111316,0.053672
data\raw\data_store\audio160\arctic_a0160(1).wav,audio160,arctic_a0160(1).wav,0160,1,-215.338455,79.038902,-9.363341,32.510338,-33.805019,9.394391,-19.327812,0.898858,-20.973358,-7.303303,-13.702075,-9.456445,-1.37878,220.494,31.925,0.9892,0.03046,0.37173,-1.713,0.097804,0.088908,0.115397,0.044963
data\raw\data_store\audio160\arctic_a0160(3).wav,audio160,arctic_a0160(3).wav,0160,3,-218.460464,91.049583,26.214531,27.216909,-7.169767,-4.114246,-12.720645,-9.115352,-17.944361,-7.708542,-4.264654,-2.735483,-3.008871,212.702,21.61,0.9756,0.02175,0.39023,5.088,0.109488,0.141719,0.114464,0.041542
data\raw\data_store\audio160\arctic_a0160(4).wav,audio160,arctic_a0160(4).wav,0160,4,-215.550903,92.86235,-10.720575,40.194035,-9.573738,-6.080006,-26.474239,-14.40173,-14.122825,-8.302917,-2.676619,-4.3803,-1.604995,218.123,30.749,1.0,0.02864,0.46188,-3.574,0.108096,0.106,0.114748,0.049495
data\raw\data_store\audio160\arctic_a0160(5).wav,audio160,arctic_a0160(5).wav,0160,5,-250.03273,76.000748,-16.331011,40.044025,-10.049625,1.930895,-8.153174,-27.101419,-11.025161,-21.38122,-8.324642,-6.412123,-9.506768,188.183,32.662,0.9359,0.03206,0.43007,-9.592,0.141298,0.135839,0.07559,0.042904
data\raw\data_store\audio160\arctic_a0160(6).wav,audio160,arctic_a0160(6).wav,0160,6,-231.79512,105.240051,-4.537829,34.646744,-22.604128,-2.72624,-17.392252,-15.22487,-17.953295,-13.316224,-11.196369,-10.833338,-5.985488,224.474,30.272,1.0,0.02594,0.36198,0.526,0.081169,0.104338,0.179306,0.063593
data\raw\data_store\audio160\arctic_a0160(7).wav,audio160,arctic_a0160(7).wav,0160,7,-225.065308,93.177612,-3.353038,33.795078,-14.062956,-0.201249,-24.697739,-4.385402,-12.091733,-1.246133,-12.870608,3.801526,-8.823112,184.758,14.741,0.9875,0.02193,0.36524,3.202,0.119693,0.103178,0.118836,0.048179
data\raw\data_store\audio160\arctic_a0160.wav,audio160,arctic_a0160.wav,0160,0,-239.022369,87.666214,5.084125,34.155163,-12.232989,4.239674,-7.308083,-7.634044,-9.609222,-10.407873,-7.000897,-2.931825,-8.932606,186.981,15.65,0.9674,0.0245,0.33348,6.742,0.118869,0.146387,0.153478,0.055556
data\raw\data_store\audio161\arctic_a0161(1).wav,audio161,arctic_a0161(1).wav,0161,1,-221.07312,65.215134,-26.241219,35.884975,-26.704222,-0.158169,-22.993761,5.828832,-19.737383,-2.962171,-10.520368,-7.697603,-2.548729,253.143,57.923,0.9223,0.03838,0.39883,-2.424,0.124887,0.135015,0.1018,0.053171
data\raw\data_store\audio161\arctic_a0161(3).wav,audio161,arctic_a0161(3).wav,0161,3,-215.827652,113.815994,9.090148,25.520716,-5.822621,-7.925636,-14.341653,-9.351839,-15.425685,-7.362812,-2.861253,-6.053766,-3.631792,216.844,29.578,0.8947,0.02834,0.43571,-1.264,0.061652,0.050623,0.126386,0.056478
data\raw\data_store\audio161\arctic_a0161(4).wav,audio161,arctic_a0161(4).wav,0161,4,-225.770523,114.380981,-19.655851,29.992952,-14.854983,-4.012924,-22.830214,-11.042895,-7.980594,-10.717747,-2.703,-7.110065,-0.281495,216.236,37.676,1.0,0.02275,0.35925,-6.752,0.074644,0.063847,0.115421,0.048985
data\raw\data_store\audio161\arctic_a0161(5).wav,audio161,arctic_a0161(5).wav,0161,5,-239.068176,90.24939,-28.694029,37.016296,-11.053603,-0.345751,-9.441438,-27.582798,-4.737063,-19.926918,-6.086028,-5.540975,-8.688865,198.076,37.796,0.8925,0.03983,0.492,-8.243,0.091078,0.068474,0.10297,0.057223
data\raw\data_store\audio161\arctic_a0161(6).wav,audio161,arctic_a0161(6).wav,0161,6,-222.160004,101.10965,-12.642171,37.972736,-16.450523,-5.708598,-21.841473,-13.438911,-19.811752,-9.991374,-10.8951,-11.470314,-3.946893,226.447,34.304,1.0,0.02746,0.36892,-1.767,0.068615,0.063006,0.179301,0.070899
data\raw\data_store\audio161\arctic_a0161(7).wav,audio161,arctic_a0161(7).wav,0161,7,-225.244965,115.911446,-13.195166,22.555208,-9.925504,-5.024801,-28.452158,-1.127074,-14.654422,-0.650627,-12.285909,-0.336893,-10.037986,179.197,15.177,0.9882,0.01805,0.37653,0.066,0.087776,0.076943,0.121469,0.041904
data\raw\data_store\audio161\arctic_a0161.wav,audio161,arctic_a0161.wav,0161,0,-250.899277,113.374161,-4.226533,30.826876,-11.464485,2.858328,-8.330205,-6.742473,-8.786983,-10.467384,-4.722528,-5.037023,-7.244274,188.046,18.296,0.9684,0.01873,0.36799,5.004,0.07842,0.110683,0.157516,0.058561
data\raw\data_store\audio162\arctic_a0162(1).wav,audio162,arctic_a0162(1).wav,0162,1,-294.123993,66.082176,-7.175375,23.508543,-14.007433,3.411253,-14.406718,3.232302,-17.107975,0.129151,-17.396835,-3.058495,-5.880195,217.869,25.41,0.7059,0.03172,0.51564,-3.358,0.18753,0.169111,0.049123,0.038468
data\raw\data_store\audio162\arctic_a0162(3).wav,audio162,arctic_a0162(3).wav,0162,3,-242.589935,91.308838,18.579758,14.597723,-3.969947,-0.562546,-12.514109,-5.906965,-12.409841,-1.618418,-6.557759,0.041324,-5.461162,207.759,23.739,0.8841,0.0388,0.43904,-2.976,0.141812,0.154886,0.069689,0.038517
data\raw\data_store\audio162\arctic_a0162(4).wav,audio162,arctic_a0162(4).wav,0162,4,-243.519135,90.107895,0.652915,12.46058,-3.857747,0.019944,-15.13242,-10.355741,-5.727144,-1.545328,-6.427959,-1.098426,-2.580356,216.501,33.406,0.8676,0.04402,0.53357,-7.483,0.187576,0.184113,0.079503,0.047884
data\raw\data_store\audio162\arctic_a0162(5).wav,audio162,arctic_a0162(5).wav,0162,5,-301.710022,61.006332,-5.569925,17.305334,-2.929953,8.678187,-9.501956,-19.143085,-3.513621,-10.728367,-9.261464,-2.720509,-7.5624,178.393,33.823,0.7671,0.03553,0.64252,-8.714,0.206147,0.20187,0.04049,0.03555
data\raw\data_store\audio162\arctic_a0162(6).wav,audio162,arctic_a0162(6).wav,0162,6,-269.870178,93.589447,-1.921009,27.802258,-11.391694,-3.603625,-19.829727,-7.098058,-15.13816,-3.410826,-11.587513,-5.813388,-5.747463,227.369,38.31,0.9634,0.04294,0.49538,-3.631,0.128061,0.123536,0.104667,0.063429
data\raw\data_store\audio162\arctic_a0162(7).wav,audio162,arctic_a0162(7).wav,0162,7,-247.589645,87.977036,9.192364,16.469933,-6.437178,2.897392,-18.517691,-1.817535,-7.320529,0.686631,-13.362609,8.049644,-14.495642,175.12,15.74,0.9296,0.03492,0.43621,-1.432,0.193301,0.179077,0.085441,0.052172
data\raw\data_store\audio162\arctic_a0162.wav,audio162,arctic_a0162.wav,0162,0,-243.468307,88.8134,2.467249,19.993877,-10.09129,3.174384,-4.638254,-1.857816,-1.30462,-2.631959,-7.617468,2.25837,-10.458853,186.77,21.166,0.9467,0.04012,0.38691,0.914,0.208792,0.210304,0.112032,0.055033
data\raw\data_store\audio163\arctic_a0163(1).wav,audio163,arctic_a0163(1).wav,0163,1,-229.656677,87.904709,-18.50293,35.303482,-29.759817,8.548903,-27.093065,7.483058,-20.392693,-3.189533,-14.352726,-7.87279,-4.134978,227.267,37.24,0.9672,0.03756,0.46078,-5.073,0.101425,0.074122,0.08529,0.038984
data\raw\data_store\audio163\arctic_a0163(3).wav,audio163,arctic_a0163(3).wav,0163,3,-194.518341,109.051567,10.02916,17.304516,-15.826401,-2.862461,-9.6772,-17.509169,-8.854313,-3.360081,-4.547553,-6.007663,-4.34498,220.282,24.154,0.8393,0.02289,0.45601,-2.966,0.073965,0.051963,0.113587,0.055364
data\raw\data_store\audio163\arctic_a0163(4).wav,audio163,arctic_a0163(4).wav,0163,4,-177.322205,113.612869,-15.913214,18.813511,-28.260935,8.552056,-19.309462,-16.089296,-8.492359,1.560573,-6.759879,-4.0264,-5.86009,207.126,25.645,0.96,0.02228,0.45634,-3.542,0.101647,0.068474,0.129362,0.041846
data\raw\data_store\audio163\arctic_a0163(5).wav,audio163,arctic_a0163(5).wav,0163,5,-190.813187,92.745514,-19.997751,21.76194,-22.438276,8.369473,-5.54413,-32.283478,-3.552167,-9.801238,-11.821693,-4.393669,-13.302442,195.824,35.211,0.9167,0.03068,0.56443,-40.0,0.130171,0.083568,0.097504,0.058938
